frequency,word,reason,include
15694,piston,engine part,N
15695,boating,water sports activity,N
15696,laundering,washing/money crime,Y
15697,presenter,speaker/host noun,Y
15698,errant,straying/mistaken adjective,Y
15699,meatball,food,N
15700,spectacularly,impressively adverb,Y
15701,cleat,shoe spike,N
15702,scalpel,surgical knife,Y
15703,ever-changing,constantly changing,Y
15705,compliant,obedient adjective,Y
15706,thumbnail,small preview/fingernail,Y
15707,customized,personalized adjective,Y
15708,aggressiveness,hostile quality,Y
15709,contentment,satisfaction state,Y
15710,sponsored,supported by sponsor,Y
15711,warped,distorted/twisted adjective,Y
15712,shattering,breaking/devastating adjective,Y
15715,unzip,open zipper verb,Y
15716,lingerie,women's underwear,N
15717,outlandish,bizarre/strange adjective,Y
15718,bonnet,hat type,N
15719,polygraph,lie detector,Y
15720,manicured,groomed/trimmed adjective,Y
15721,tantamount,equivalent adjective,Y
15722,scotch,whisky/tape,N
15724,goalie,goalkeeper,N
15726,savory,tasty/non-sweet adjective,Y
15727,paraphernalia,equipment/belongings noun,Y
15728,droop,sag/hang verb,Y
15729,effortless,easy adjective,Y
15730,adversarial,opposing/hostile adjective,Y
15731,inferiority,lower status/quality,Y
15732,civil-military,civilian and military,Y
15734,bicker,petty argue verb,Y
15735,boater,boat person/hat,Y
15736,clique,exclusive group,Y
15737,bemoan,lament/complain verb,Y
15738,moisten,make wet verb,Y
15739,puck,hockey disc,N
15740,cluttered,messy disorganized,Y
15741,palsy,paralysis/tremor,Y
15742,strikeout,baseball out,N
15744,marshmallow,candy,N
15745,racetrack,racing venue,N
15747,sacramental,religious ceremony adjective,Y
15748,winnings,prize money,Y
15749,peppermint,mint flavor,N
15750,lukewarm,tepid/unenthusiastic adjective,Y
15751,subsume,include within verb,Y
15753,brewery,beer-making facility,Y
15755,obsess,fixate excessively verb,Y
15756,bogey,golf score/enemy,Y
15757,wiper,windshield cleaner,N
15758,offbeat,unconventional adjective,Y
15760,valued,treasured adjective,Y
15761,forthright,direct honest adjective,Y
15762,homophobia,fear of homosexuality,Y
15763,varnish,protective coating verb/noun,Y
15764,underclass,lowest social class,Y
15765,coed,mixed gender adjective,Y
15766,lurid,shocking/sensational adjective,Y
15767,invocation,calling upon/prayer,Y
15768,outlying,remote/distant adjective,Y
15769,disinterested,impartial/uninterested adjective,Y
15770,kinetic,motion-related adjective,Y
15772,bubbly,fizzy/cheerful adjective,Y
15773,acquiesce,agree reluctantly verb,Y
15774,sticking,adhering/persisting,Y
15775,pelt,throw at/animal skin verb/noun,Y
15776,laureate,honored recipient,Y
15777,satanic,devilish adjective,Y
15778,heinous,atrocious adjective,Y
15779,disservice,harmful action,Y
15781,woodwork,wooden parts,Y
15782,craftsmanship,skilled artistry,Y
15783,trope,common theme/device,Y
15784,skipper,captain/boat operator,Y
15785,poacher,illegal hunter,Y
15786,hoot,owl sound/laugh,Y
15787,eight-year-old,age compound,N
15788,middle-income,moderate earnings,Y
15789,serotonin,brain chemical,N
15790,unwarranted,unjustified adjective,Y
15791,anguished,tormented adjective,Y
15792,tome,large heavy book,Y
15793,humanism,philosophy valuing humans,Y
15794,side-by-side,next to each other,Y
15795,louse,parasitic insect,N
15796,pissed,vulgar angry,N
15797,annexation,territory takeover,Y
15798,raincoat,waterproof coat,N
15799,entomologist,insect scientist,N
15800,acceptability,being acceptable,Y
15801,incubator,warming device,Y
15802,blazing,burning/very fast adjective,Y
15803,hushed,quiet subdued adjective,Y
15804,objectionable,offensive adjective,Y
15805,avenge,take revenge verb,Y
15806,sterling,excellent/silver adjective,Y
15807,ordination,religious authorization,Y
15808,meteorologist,weather scientist,N
15809,tic,involuntary twitch,Y
15810,blacken,make black/defame verb,Y
15811,depreciation,value decrease,Y
15812,fleck,small spot/particle,Y
15813,twine,string/wind verb/noun,Y
15815,poodle,dog breed,N
15816,rye,grain type,N
15817,stay-at-home,remaining home adjective,Y
15818,interrogator,questioner noun,Y
15819,accolade,praise/award noun,Y
15820,potion,magical drink,Y
15821,cyst,fluid-filled sac,Y
15822,devaluation,currency reduction,Y
15823,airman,air force member,N
15824,recast,change/mold again verb,Y
15825,molestation,sexual abuse,Y
15826,moron,stupid person,Y
15827,lucid,clear/rational adjective,Y
15828,scrapbook,memory album,Y
15829,sorority,women's social group,Y
15830,corny,cheesy/trite adjective,Y
15831,turnip,vegetable,N
15833,roach,cockroach,N
15834,consumerism,consumer culture,Y
15835,drafting,drawing/writing,Y
15836,directional,indicating direction,Y
15837,edict,official order,Y
15838,impervious,impenetrable adjective,Y
15839,spurn,reject verb,Y
15840,hard-pressed,struggling/under pressure,Y
15841,enticing,tempting adjective,Y
15842,confidant,trusted person,Y
15843,underage,below legal age,Y
15844,exponentially,rapidly increasing,Y
15845,bingo,game/exclamation,Y
15846,crux,crucial point,Y
15847,refuel,add fuel verb,Y
15848,tortured,tormented adjective,Y
15849,lyric,song words/poetic,Y
15851,wart,skin growth,Y
15852,transformative,causing transformation,Y
15853,retrain,train again verb,Y
15854,anarchist,anti-government person,Y
15855,enliven,make lively verb,Y
15856,locust,swarming insect,N
15857,condensed,compressed/concentrated adjective,Y
15858,sadistic,cruel pleasure-seeking,Y
15859,slaying,killing noun,Y
15860,wryly,dry humorous manner,Y
15861,exhort,urge strongly verb,Y
15863,predetermined,decided beforehand,Y
15865,slat,thin strip,Y
15866,air-conditioned,climate controlled,Y
15867,insulated,protected from heat/cold,Y
15868,philanthropic,charitable adjective,Y
15869,scum,filth/despicable people,Y
15870,earnestly,sincere manner,Y
15871,slider,baseball pitch/food,Y
15872,lovable,endearing adjective,Y
15873,masturbation,self-stimulation,Y
15874,buoyant,floating/optimistic adjective,Y
15875,acquittal,not guilty verdict,Y
15876,disillusion,disappoint/disenchant verb,Y
15877,uptown,upper part of city,Y
15878,humanist,human-centered person,Y
15879,saver,one who saves,Y
15880,graciously,courteous manner,Y
15881,charged,accused/excited adjective,Y
15882,lifespan,duration of life,Y
15883,acupuncture,Chinese medicine,Y
15884,jerky,abrupt/dried meat adjective/noun,Y
15886,syllabus,course outline,Y
15887,cast-iron,iron material adjective,Y
15888,underrepresented,insufficient representation,Y
15889,censure,formal criticism verb/noun,Y
15890,whomever,objective whoever,Y
15891,breakout,escape/sudden success,Y
15892,teacher-librarian,dual role,N
15893,autistic,autism spectrum,Y
15894,perceptive,insightful adjective,Y
15895,filth,disgusting dirt,Y
15896,motivator,inspiring person,Y
15897,slimy,slippery/dishonest adjective,Y
15899,grasshopper,jumping insect,N
15900,pander,cater to verb,Y
15901,condensation,water droplets/summary,Y
15902,righteousness,moral virtue,Y
15903,wistful,longing nostalgic adjective,Y
15904,starship,spacecraft,Y
15905,overarching,overall encompassing,Y
15906,unfurl,unroll/reveal verb,Y
15907,warplane,military aircraft,Y
15908,dispersal,scattering noun,Y
15909,hypnosis,trance state,Y
15910,tonal,tone-related adjective,Y
15911,intolerant,not tolerant adjective,Y
15913,retriever,dog breed,N
15915,mottled,spotted pattern,Y
15916,ethereal,delicate otherworldly,Y
15917,intrepid,fearless adjective,Y
15918,neoclassical,revived classical style,Y
15919,encroach,intrude verb,Y
15920,moisturizer,skin product,N
15921,mousse,foam dessert/hair product,N
15922,scavenger,one who scavenges,Y
15923,tongs,gripping tool,N
15924,mid-afternoon,time period,Y
15925,deformity,abnormal shape,Y
15926,panoramic,wide-view adjective,Y
15927,contrive,devise/create verb,Y
15928,washington-based,located in Washington,N
15929,laurel,plant/honor,Y
15931,bluegrass,music/grass type,Y
15932,suction,sucking force,Y
15933,redistribute,distribute again verb,Y
15934,neoliberal,economic ideology,Y
15935,childless,without children adjective,Y
15936,queasy,nauseated adjective,Y
15937,treetop,top of tree,Y
15938,picker,one who picks,Y
15939,gurney,wheeled stretcher,Y
15940,perfectionism,extreme standards,Y
15941,libel,written defamation,Y
15942,three-story,building height,N
15943,predation,hunting/exploitation,Y
15944,isotope,atomic variant,Y
15945,fissure,crack/split noun,Y
15946,pursuant,in accordance with,Y
15947,alfalfa,forage crop,N
15948,condescending,patronizing adjective,Y
15949,evaporation,liquid to vapor,Y
15950,underpin,support/strengthen verb,Y
15951,sworn,under oath adjective,Y
15952,abet,assist in crime verb,Y
15953,clergyman,religious minister,N
15954,dropping,falling/leaving out,Y
15956,converter,changing device,Y
15957,blatantly,openly obviously,Y
15958,standardization,making uniform,Y
15959,terra-cotta,clay material,N
15960,grounding,basis/electrical safety,Y
15961,grisly,gruesome adjective,Y
15962,perplex,confuse verb,Y
15963,defiantly,rebellious manner,Y
15965,psychometric,psychological measurement,Y
15966,swine,pigs/contemptible people,Y
15967,forwards,toward front/in sports,Y
15968,fussy,particular/finicky adjective,Y
15969,pivot,rotate/central point verb/noun,Y
15970,phantom,ghost/illusion noun,Y
15971,vaccinate,immunize verb,Y
15972,welding,joining metal,Y
15973,perfectionist,demanding perfection,Y
15974,envious,jealous adjective,Y
15975,melanoma,skin cancer,Y
15976,paparazzi,celebrity photographers,Y
15977,scandalous,shocking disgraceful,Y
15978,thirty-seven,number,N
15979,three-time,occurring three times,Y
15980,expertly,skillful manner,Y
15982,deferred,postponed adjective,Y
15984,cultured,educated refined,Y
15985,pronunciation,speaking sounds,Y
15986,pulsar,pulsating star,N
15987,cologne,fragrance,N
15988,pomegranate,fruit,N
15989,quaker,religious group,N
15990,catering,food service,Y
15991,legalization,making legal,Y
15992,malaise,general discomfort,Y
15993,gnarled,twisted knotted,Y
15995,swish,swooshing sound verb,Y
15996,noxious,harmful toxic,Y
15997,shaking,trembling adjective,Y
15998,nab,catch/arrest verb,Y
15999,volley,tennis/burst noun,Y
16000,siberian,from Siberia,N
16001,defunct,no longer existing,Y
16002,resounding,echoing/emphatic adjective,Y
16003,aerosol,spray can,Y
16004,astonishingly,surprisingly adverb,Y
16005,atrium,entrance hall/heart chamber,Y
16006,flourishing,thriving adjective,Y
16007,acorn,oak seed,N
16008,fisher,fisherman,N
16009,upstart,newcomer/ambitious person,Y
16010,drowning,suffocating in water,Y
16011,onerous,burdensome adjective,Y
16012,ill-fated,doomed adjective,Y
16013,agonize,suffer/worry verb,Y
16014,hopper,jumping insect/container,Y
16016,detectable,able to detect,Y
16017,nemesis,enemy/rival noun,Y
16018,institutionalized,established in institution,Y
16019,annihilate,destroy completely verb,Y
16021,exacting,demanding adjective,Y
16022,thirty-one,number,N
16023,vigilante,self-appointed enforcer,Y
16024,peacock,colorful bird,N
16025,phrasing,wording/expression,Y
16026,innocently,naive manner,Y
16028,airing,broadcasting/ventilating,Y
16029,transplantation,organ transfer,Y
16030,precocious,advanced for age,Y
16031,good-natured,kindly adjective,Y
16032,indelible,permanent/unforgettable,Y
16034,awning,fabric canopy,Y
16035,giraffe,tall animal,N
16036,skyward,toward sky adverb,Y
16037,sleazy,sordid/cheap adjective,Y
16038,english-language,English language,N
16039,cottonwood,tree type,N
16040,insatiable,never satisfied,Y
16041,entanglement,complicated involvement,Y
16042,impropriety,inappropriate behavior,Y
16043,communicative,expressive adjective,Y
16044,bottleneck,constriction/delay noun,Y
16045,broach,bring up verb,Y
16046,spout,gush/nozzle verb/noun,Y
16047,fortified,strengthened/defended,Y
16048,illustrated,with pictures adjective,Y
16049,purification,cleansing process,Y
16050,schematic,diagram/outline adjective/noun,Y
16051,cowardly,lacking courage,Y
16052,reconfigure,rearrange verb,Y
16053,astounding,amazing adjective,Y
16054,involuntarily,without control adverb,Y
16055,justifiable,defensible adjective,Y
16056,lentils,legume food,N
16057,morbidity,disease rate/morbid quality,Y
16058,retiring,shy/leaving job,Y
16059,luster,shine/glory noun,Y
16060,decomposition,decay process,Y
16061,sculpted,carved/shaped adjective,Y
16062,demonize,portray as evil verb,Y
16063,stockbroker,securities trader,N
16064,gingerbread,spiced cake,N
16065,garland,decorative wreath,Y
16066,eternally,forever adverb,Y
16067,run-up,period before event,Y
16068,unscathed,unharmed adjective,Y
16069,ineligible,not qualified adjective,Y
16070,commemoration,memorial ceremony,Y
16071,relent,give in/soften verb,Y
16072,no-nonsense,serious practical,Y
16073,octopus,sea creature,N
16074,blockage,obstruction noun,Y
16075,musty,stale moldy smell,Y
16076,long-awaited,anticipated for long time,Y
16077,sardine,small fish,N
16078,braided,woven strands adjective,Y
16079,four-year-old,age compound,N
16080,gaunt,thin haggard adjective,Y
16081,urchin,poor child/sea animal,Y
16082,cynic,skeptical person,Y
16083,created,simple past participle,N
16084,synchronize,coordinate timing verb,Y
16085,perestroika,Soviet restructuring,Y
16086,unsettling,disturbing adjective,Y
16087,grimy,dirty adjective,Y
16088,placard,sign/poster noun,Y
16089,phobia,fear/aversion noun,Y
16090,oversize,extra large adjective,Y
16091,rambling,wandering/lengthy adjective,Y
16092,purveyor,supplier/provider noun,Y
16093,toenail,nail on toe,N
16094,busily,actively manner,Y
16095,babble,incoherent talk verb,Y
16096,one-tenth,fraction,N
16097,disobey,defy/refuse verb,Y
16098,overgrown,excessively grown,Y
16100,in-service,during employment,Y
16101,breezy,windy/casual adjective,Y
16102,dissenter,disagreer noun,Y
16103,parenthesis,punctuation mark/bracket,Y
16104,life-size,actual size adjective,Y
16105,barter,trade without money verb,Y
16106,crossword,word puzzle,Y
16107,celebratory,festive adjective,Y
16108,golfing,golf activity,N
16109,lonesome,lonely adjective,Y
16110,uncompromising,inflexible adjective,Y
16111,well-to-do,wealthy adjective,Y
16112,usurp,seize power verb,Y
16113,queue,waiting line verb/noun,Y
16114,rugby,sport,N
16115,toughen,make tough verb,Y
16116,inexorably,relentlessly adverb,Y
16117,sternly,strictly manner,Y
16119,conventionally,traditional manner,Y
16120,subcontractor,secondary contractor,Y
16121,compatriot,fellow countryman,Y
16122,ready-made,pre-made adjective,Y
16123,infiltration,secret entry,Y
16124,conciliatory,appeasing adjective,Y
16126,bemused,confused/amused adjective,Y
16127,violator,law breaker,Y
16129,stanza,verse paragraph,Y
16130,artful,skillful/crafty adjective,Y
16131,regent,temporary ruler,Y
16132,boneless,without bones,Y
16133,inhuman,cruel/not human,Y
16135,proffer,offer verb,Y
16136,euthanasia,mercy killing,Y
16137,jumbo,extra large adjective,Y
16138,reborn,born again adjective,Y
16139,spacing,arrangement/gaps noun,Y
16140,ammo,ammunition abbreviation,Y
16141,pre-dawn,before dawn adjective,Y
16142,commons,shared area/resources,Y
16143,emigrant,person leaving country,Y
16144,dumpster,garbage container,Y
16145,fruitless,unproductive adjective,Y
16146,consign,hand over/assign verb,Y
16147,rigorously,strictly thoroughly,Y
16148,received,accepted/obtained adjective,Y
16149,re-emerge,emerge again verb,Y
16150,interagency,between agencies,Y
16151,furor,uproar/fury noun,Y
16152,emancipation,liberation noun,Y
16153,impotent,powerless adjective,Y
16154,telegraph,old communication,Y
16155,headway,progress noun,Y
16156,empowering,giving power adjective,Y
16157,anoint,consecrate/designate verb,Y
16158,amplifier,sound booster,Y
16159,particulate,particle matter,Y
16160,launder,wash/illegally clean verb,Y
16161,chloride,chemical compound,N
16162,mangrove,coastal tree,N
16163,terrier,dog breed,N
16164,soulful,emotional/deep adjective,Y
16165,yoruba,ethnic group,N
16166,partake,participate/consume verb,Y
16167,azalea,flowering shrub,N
